seed,delta_phi_mae,delta_phi_rmse,all_negatives_tie_aware_ranking_acc,all_negatives_mean_margin,zero_ranking_acc,zero_mean_margin,reverse_ranking_acc,reverse_mean_margin,shuffle_ranking_acc,shuffle_mean_margin,wrong_arm_ranking_acc,wrong_arm_mean_margin,scaled_0.25_ranking_acc,scaled_0.25_mean_margin,scaled_1.75_ranking_acc,scaled_1.75_mean_margin,obs_flow_mse,action_flow_mse,phi_flow_mse,future_obs_y0_mse,action_y0_mse
42,0.015514916375176095,0.033596807117112534,0.7021944044188281,0.004413394257426262,0.9608249279538905,0.009519444341584771,0.49081412103746397,1.3494532808972797e-06,0.5023414985590778,7.476838508899987e-05,0.7188400576368876,0.006808906320216784,0.9768551873198847,0.008736625050230795,0.5634906340057637,0.0013392731102494797,1.289428959632742,0.8105694970180248,0.02251369211469488,0.42468693749657993,0.1792766697190959
43,0.01199507858702827,0.028797783462858866,0.6602275456292027,0.002521393820643425,0.8618515850144092,0.005568825741438061,0.49972982708933716,3.1876771292120474e-06,0.5054935158501441,0.00015970769822087557,0.6968659942363112,0.004295828158065397,0.8860770893371758,0.00490360186882827,0.5113472622478387,0.00019721140090633795,1.2732451517006447,0.6520829349756241,0.02172926122900741,0.4100963031423503,0.12335567163496182
44,0.020017564895405817,0.032371974091895295,0.7018341738712777,0.008410279639065266,0.9389409221902018,0.018753912515256564,0.500450288184438,-1.072605651795263e-06,0.5075648414985591,0.0003962348759112617,0.7011887608069164,0.011855484958857524,0.9621757925072046,0.017054356618681037,0.6006844380403458,0.0024027641443602784,1.266139484685043,0.4826367225112586,0.01870714724545592,0.4069362210816351,0.09310505937399535
