seed,delta_phi_mae,delta_phi_rmse,all_negatives_tie_aware_ranking_acc,all_negatives_mean_margin,zero_ranking_acc,zero_mean_margin,reverse_ranking_acc,reverse_mean_margin,shuffle_ranking_acc,shuffle_mean_margin,wrong_arm_ranking_acc,wrong_arm_mean_margin,scaled_0.25_ranking_acc,scaled_0.25_mean_margin,scaled_1.75_ranking_acc,scaled_1.75_mean_margin,obs_flow_mse,action_flow_mse,phi_flow_mse,future_obs_y0_mse,action_y0_mse
42,0.015693882293227567,0.031787326398691106,0.5802863832853026,0.0008100991835817695,0.6747118155619597,0.002367829651335625,0.5118876080691642,1.0470585274893886e-06,0.5018011527377522,-4.61795480025433e-05,0.4584834293948127,-0.00023321208667536117,0.6761527377521613,0.0017832263744562349,0.6586815561959655,0.0009878839953917935,1.3056709224527532,0.5012031610716473,0.05008951714262366,0.42024590887806634,0.08951467936011878
43,0.02026593929672646,0.0353770683863636,0.5086305235350624,0.00011852348688989878,0.513778818443804,0.0002594783295600833,0.5000900576368876,3.1885250823126744e-07,0.5035122478386167,5.7767877376689345e-05,0.5059438040345822,0.00011863807143820638,0.5151296829971181,0.00020201124790358098,0.513328530259366,7.292657945659387e-05,1.3115141120823948,0.40774429826573894,0.03872011029373177,0.4269922971725464,0.07912320859560912
44,0.02059360958890109,0.03448589629292399,0.6139529298751201,0.0018280795775353909,0.7430655619596542,0.004446094576873272,0.49270533141210376,2.9083969398946516e-07,0.5027017291066282,0.00011517828624287582,0.6657961095100865,0.002792533066376013,0.7404538904899135,0.003331635058428072,0.5389949567723343,0.00028274613278260404,1.3388742235573856,0.4947250658138232,0.10809037241746079,0.4417902861129154,0.09733534553511576
